Year,Full Name,AI_AN Prev Cases,AI_AN Prev Rates,Asian Prev Cases,Asian Prev Rates,Black Prev Cases,Black Prev Rates,Latino Prev Cases,Latino Prev Rates,Multi Prev Cases,Multi Prev Rates,NH_OPI Prev Cases,NH_OPI Prev Rates,White Prev Cases,White Prev Rates
2009,Hale County AL,,,,,23,273.3,0,0,,,,,,
2009,Hale County TX,,,0,0,5,317.1,11,80.3,0,0,,,7,58.9
2009,Halifax County NC,0,0,0,0,120,503.9,,,,,,,14,73.4
2009,Halifax County VA,,,0,0,57,533.6,,,,,,,6,32.7
2009,Hall County GA,0,0,,,33,331.4,29,85.7,11,1300.2,,,47,47.3
2009,Hall County NE,0,0,0,0,,,17,215.8,,,,,25,69.3
2009,Hall County TX,,,,,,,,,,,,,,
2009,Hamblen County TN,0,0,0,0,,,,,0,0,,,33,75.5
2009,Hamilton County FL,,,,,86,1988.4,12,1189.3,,,,,14,204.2
2009,Hamilton County IA,,,0,0,,,0,0,,,,,5,41.1
2009,Hamilton County IL,,,,,,,,,,,,,,
2009,Hamilton County IN,0,0,,,9,109.9,7,117,,,,,99,50.6
2009,Hamilton County KS,,,,,,,0,0,,,,,0,0
2009,Hamilton County NE,,,,,,,0,0,,,,,0,0
2009,Hamilton County NY,,,,,,,,,,,,,,
2009,Hamilton County OH,0,0,8,63.7,1108,662.2,52,418.4,80,1235.1,0,0,802,156.8
2009,Hamilton County TN,,,,,386,710.2,32,440.3,27,1158.3,,,394,184
2009,Hamilton County TX,,,,,,,,,,,,,5,82.5
2009,Hamlin County SD,,,,,,,,,,,,,,
2009,Hampden County MA,,,,,,,,,,,,,,
2009,Hampshire County MA,,,,,,,,,,,,,,
2009,Hampshire County WV,,,,,,,0,0,,,,,5,26.9
2009,Hampton City VA,,,,,367,654.7,23,512.4,23,1168.1,0,0,80,144.5
2009,Hampton County SC,,,,,80,865.6,,,,,,,7,96.2
2009,Hancock County GA,,,,,18,306.5,,,,,,,,
2009,Hancock County IA,,,,,,,0,0,,,,,0,0
2009,Hancock County IL,,,,,,,,,,,,,,
2009,Hancock County IN,,,0,0,,,,,0,0,,,29,55
2009,Hancock County KY,,,,,,,,,,,,,,
2009,Hancock County ME,,,,,,,,,,,,,,
2009,Hancock County MS,0,0,0,0,13,517.1,5,624.2,,,,,40,133.2
2009,Hancock County OH,0,0,0,0,0,0,,,,,,,29,50.2
2009,Hancock County TN,,,,,,,,,,,,,,
2009,Hancock County WV,,,0,0,0,0,,,0,0,,,10,41.1
2009,Hand County SD,,,,,,,,,,,,,,
2009,Hanover County VA,0,0,0,0,30,362.8,5,400.6,,,,,40,55.8
2009,Hansford County TX,,,,,,,0,0,,,,,0,0
2009,Hanson County SD,,,,,,,,,,,,,,
2009,Haralson County GA,,,,,7,496.8,0,0,,,,,12,55.7
2009,Hardee County FL,0,0,,,47,2180,31,344.7,,,,,15,127.8
2009,Hardeman County TN,,,,,26,283.6,0,0,,,,,6,44
2009,Hardeman County TX,,,,,,,,,,,,,,
2009,Hardin County IA,,,,,,,,,,,,,,
2009,Hardin County IL,,,,,,,,,,,,,,
2009,Hardin County KY,,,,,,,,,,,,,56,84.7
2009,Hardin County OH,,,0,0,,,0,0,0,0,,,,
2009,Hardin County TN,,,,,5,569.5,,,,,,,15,71.9
2009,Hardin County TX,0,0,0,0,,,,,,,,,29,76
2009,Harding County NM,,,,,,,0,0,,,,,0,0
2009,Harding County SD,,,,,,,,,,,,,,
2009,Hardy County WV,,,,,,,,,,,,,,
2009,Harford County MD,,,,,,,,,,,,,134,81.2
2009,Harlan County KY,,,,,,,,,,,,,,
2009,Harlan County NE,,,,,,,,,,,,,0,0
2009,Harmon County OK,,,,,,,,,,,,,,
2009,Harnett County NC,,,0,0,124,607.3,13,190.2,6,610.4,,,35,55.5
2009,Harney County OR,,,,,,,,,,,,,,
2009,Harper County KS,,,,,,,,,,,,,,
2009,Harper County OK,,,,,,,0,0,,,,,0,0
2009,Harris County GA,,,,,16,335.8,0,0,,,,,21,109
2009,Harris County TX,,,132,71.9,8771,1514.8,4686,400.6,751,2926.7,,,4396,359.7
2009,Harrison County IA,,,,,,,,,,,,,,
2009,Harrison County IN,,,,,0,0,,,0,0,,,17,56.2
2009,Harrison County KY,,,,,,,,,,,,,,
2009,Harrison County MO,,,,,,,0,0,,,,,0,0
2009,Harrison County MS,0,0,,,192,596.7,38,682,28,1126.8,,,260,255.4
2009,Harrison County OH,,,,,,,,,,,,,,
2009,Harrison County TX,0,0,,,41,347.5,7,178.6,,,,,27,74.2
2009,Harrison County WV,,,0,0,,,0,0,,,,,30,54.2
2009,Harrisonburg City VA,,,0,0,12,524.5,16,332.9,5,802.6,,,22,73.2
2009,Hart County GA,,,,,12,311.1,0,0,,,,,10,63.1
2009,Hart County KY,,,,,,,,,,,,,,
2009,Hartford County CT,0,0,18,70.2,823,945,1233,1307.6,55,829.2,0,0,708,135.4
2009,Hartley County TX,,,,,0,0,0,0,,,,,0,0
2009,Harvey County KS,0,0,0,0,,,,,0,0,,,5,20.3
2009,Haskell County KS,,,,,,,,,,,,,,
2009,Haskell County OK,0,0,,,,,,,0,0,,,,
2009,Haskell County TX,,,,,,,5,516.5,,,,,,
2009,Hawaii County HI,0,0,21,58.3,,,28,194.3,22,78.6,,,167,312.8
2009,Hawkins County TN,,,0,0,,,0,0,0,0,,,16,33.9
2009,Hayes County NE,,,,,,,,,,,,,0,0
2009,Hays County TX,,,0,0,28,520.6,48,124.4,5,431,,,48,59.9
2009,Haywood County NC,0,0,0,0,5,672,5,622.7,,,,,31,66.1
2009,Haywood County TN,,,,,71,950.6,,,,,,,9,125.2
2009,Heard County GA,,,,,7,672.4,,,,,,,7,85
2009,Hemphill County TX,,,,,,,0,0,,,,,0,0
2009,Hempstead County AR,,,,,13,249.2,,,,,,,7,65.2
2009,Henderson County IL,,,,,,,,,,,,,,
2009,Henderson County KY,,,,,,,,,,,,,,
2009,Henderson County NC,,,0,0,11,388,11,175.4,,,,,49,63.4
2009,Henderson County TN,,,,,,,,,,,,,8,39.9
2009,Henderson County TX,0,0,0,0,10,244.2,5,88.2,,,,,40,72.6
2009,Hendricks County IN,,,0,0,64,1272.6,7,277,5,641,,,80,76.7
2009,Hendry County FL,,,0,0,70,1728.4,33,228.6,5,3378.4,,,20,163.1
2009,Hennepin County MN,,,34,65.4,1207,1339.8,271,539.5,136,1001.5,,,1972,263.3
2009,Henrico County VA,,,7,55.2,352,528.5,39,442.1,39,1706,,,176,114.1
2009,Henry County AL,,,,,16,392.1,,,,,,,,
2009,Henry County GA,,,0,0,103,204.9,7,108.3,14,875.5,,,45,49.9
2009,Henry County IA,,,,,,,,,0,0,,,,
2009,Henry County IL,,,,,,,,,,,,,,
2009,Henry County IN,,,,,,,,,0,0,,,22,56.1
2009,Henry County KY,,,,,,,,,,,,,,
2009,Henry County MO,0,0,,,,,0,0,0,0,,,10,56.2
2009,Henry County OH,,,,,,,,,,,,,,
2009,Henry County TN,,,0,0,6,271.7,0,0,,,,,12,49.7
2009,Henry County VA,,,0,0,13,128.5,9,295.1,,,,,16,48.4
2009,Herkimer County NY,0,0,,,,,5,782.5,7,2222.2,,,28,54.9
2009,Hernando County FL,0,0,,,35,504,27,212.6,11,917.4,,,109,87.2
2009,Hertford County NC,,,,,86,735.4,,,,,,,6,84.8
2009,Hettinger County ND,,,,,,,,,,,,,,
2009,Hickman County KY,,,,,,,,,,,,,,
2009,Hickman County TN,,,,,,,,,0,0,,,12,64.9
2009,Hickory County MO,,,,,,,,,,,,,,
2009,Hidalgo County NM,,,,,,,,,,,,,,
2009,Hidalgo County TX,0,0,0,0,12,376.2,739,157.4,9,885.8,0,0,36,66.1
2009,Highland County OH,,,0,0,,,0,0,,,,,14,42.1
2009,Highland County VA,,,,,,,,,,,,,0,0
2009,Highlands County FL,,,0,0,94,1337.5,42,311,,,,,39,61.9
2009,Hill County MT,,,,,,,,,,,,,,
2009,Hill County TX,,,,,11,602.4,,,0,0,,,13,58.9
2009,Hillsborough County FL,,,16,52,2234,1516.3,919,426.1,184,1751.2,,,1955,340.5
2009,Hillsborough County NH,,,,,,,,,,,,,,
2009,Hillsdale County MI,0,0,0,0,0,0,0,0,,,,,8,21.7
2009,Hinds County MS,,,,,1750,1372.1,36,1327.9,79,5352.3,,,214,327.3
2009,Hinsdale County CO,,,,,,,,,,,,,,
2009,Hitchcock County NE,,,,,,,,,,,,,0,0
2009,Hocking County OH,,,,,0,0,0,0,0,0,,,15,64.4
2009,Hockley County TX,,,,,0,0,,,,,,,,
2009,Hodgeman County KS,,,,,,,,,,,,,0,0
2009,Hoke County NC,,,0,0,93,774.3,9,272.2,10,2114.2,,,15,95.7
2009,Holmes County FL,0,0,,,36,2721.1,,,,,,,13,92.7
2009,Holmes County MS,,,,,52,418.2,,,,,,,,
2009,Holmes County OH,,,,,0,0,,,0,0,,,8,25.6
2009,Holt County MO,,,,,,,,,,,,,0,0
2009,Holt County NE,,,,,,,,,,,,,,
2009,Honolulu County HI,,,236,67.7,73,281.5,148,284.9,155,152.3,,,661,397
2009,Hood County TX,0,0,0,0,,,,,,,,,32,84
2009,Hood River County OR,0,0,0,0,,,9,225.7,0,0,,,8,61.9
2009,Hooker County NE,,,,,,,,,,,,,0,0
2009,Hoonah-Angoon Census Area AK,,,,,,,,,,,,,,
2009,Hopewell City VA,,,0,0,48,715.9,,,,,,,21,197.6
2009,Hopkins County KY,,,,,,,,,,,,,,
2009,Hopkins County TX,0,0,0,0,7,325.1,,,,,,,22,100
2009,Horry County SC,,,,,307,1049.2,38,430.9,21,1276.6,,,302,166.6
2009,Hot Spring County AR,0,0,,,8,269.7,,,,,,,9,39.6
2009,Hot Springs County WY,,,,,,,,,,,,,,
2009,Houghton County MI,0,0,0,0,,,0,0,0,0,,,6,21.2
2009,Houston County AL,,,0,0,158,781.3,9,607.3,17,2941.2,,,53,89.7
2009,Houston County GA,0,0,,,100,333.8,19,499.1,8,604.2,,,48,66.9
2009,Houston County MN,,,,,,,,,,,,,,
2009,Houston County TN,,,,,,,,,,,,,,
2009,Houston County TX,,,,,48,990.3,5,276.1,,,,,7,57.6
2009,Howard County AR,,,,,6,248.2,0,0,,,,,5,63.8
2009,Howard County IA,,,,,,,,,,,,,,
2009,Howard County IN,,,0,0,14,321.2,6,427.7,7,951.1,,,63,103.1
2009,Howard County MD,,,,,,,,,,,,,87,58.5
2009,Howard County MO,,,,,,,0,0,,,,,,
2009,Howard County NE,,,,,,,,,,,,,0,0
2009,Howard County TX,0,0,0,0,,,36,325.5,,,,,11,76.7
2009,Howell County MO,0,0,0,0,,,0,0,,,,,17,55.7
2009,Hubbard County MN,,,,,,,,,,,,,,
2009,Hudson County NJ,,,61,104.2,1507,2550.7,2021,1006.8,355,7883.6,,,883,483.2
2009,Hudspeth County TX,,,,,,,,,,,,,,
2009,Huerfano County CO,0,0,,,0,0,,,0,0,,,,
2009,Hughes County OK,0,0,,,,,0,0,0,0,,,,
2009,Hughes County SD,,,,,,,,,,,,,,
2009,Humboldt County CA,,,,,,,,,,,,,108,121.3
2009,Humboldt County IA,,,,,,,,,,,,,,
2009,Humboldt County NV,,,,,,,,,,,,,,
2009,Humphreys County MS,,,,,20,375,0,0,,,,,0,0
2009,Humphreys County TN,,,,,0,0,0,0,,,,,5,34.5
2009,Hunt County TX,,,0,0,27,477.2,11,144.3,5,749.6,,,37,69.9
2009,Hunterdon County NJ,0,0,,,102,3133.6,51,1108.2,14,2043.8,,,106,109.5
2009,Huntingdon County PA,,,0,0,38,1575.5,11,2063.8,,,,,12,33.3
2009,Huntington County IN,,,0,0,0,0,0,0,0,0,,,14,45.7
2009,Huron County MI,,,,,,,,,,,,,,
2009,Huron County OH,,,0,0,0,0,0,0,0,0,,,20,44.2
2009,Hutchinson County SD,,,,,,,,,,,,,,
2009,Hutchinson County TX,0,0,0,0,0,0,,,,,,,5,38.2
2009,Hyde County NC,,,,,10,587.9,,,,,,,,
2009,Hyde County SD,,,,,,,,,,,,,,
2009,Iberia Parish LA,0,0,0,0,36,200.6,,,5,1168.2,,,32,82.4
2009,Iberville Parish LA,,,,,154,1180.7,,,5,4761.9,,,28,208
2009,Ida County IA,,,,,,,,,,,,,0,0
2009,Idaho County ID,,,,,,,,,,,,,,
2009,Imperial County CA,,,,,,,149,155.2,,,,,,
2009,Independence County AR,0,0,0,0,,,,,,,,,16,60.5
2009,Indian River County FL,,,0,0,152,1641.8,27,263.9,10,1434.7,,,93,97.9
2009,Indiana County PA,,,0,0,6,400,0,0,0,0,,,27,37
2009,Ingham County MI,5,406.2,6,60.8,125,533.6,37,278.7,17,417.9,0,0,201,109.7
2009,Inyo County CA,,,,,,,,,,,,,,
2009,Ionia County MI,0,0,0,0,,,,,0,0,,,19,40.9
2009,Iosco County MI,,,,,,,,,,,,,,
2009,Iowa County IA,,,,,,,,,,,,,,
2009,Iowa County WI,,,,,,,0,0,,,,,8,42
2009,Iredell County NC,0,0,,,56,364.1,11,171.7,,,,,44,42.3
2009,Irion County TX,,,,,,,,,,,,,,
2009,Iron County MI,0,0,,,0,0,,,0,0,,,0,0
2009,Iron County MO,,,,,,,,,,,,,,
2009,Iron County UT,0,0,0,0,0,0,,,,,0,0,12,38.7
2009,Iron County WI,,,,,,,,,,,,,,
2009,Iroquois County IL,,,,,,,,,,,,,,
2009,Irwin County GA,,,,,14,671.8,,,,,,,,
2009,Isabella County MI,,,0,0,,,5,343.2,,,,,18,34.4
2009,Isanti County MN,0,0,0,0,,,0,0,0,0,,,11,35.1
2009,Island County WA,0,0,,,,,0,0,,,0,0,29,47.2
2009,Isle Of Wight County VA,,,0,0,31,424,,,,,,,12,54.8
2009,Issaquena County MS,,,,,,,,,,,,,,
2009,Itasca County MN,0,0,0,0,,,0,0,0,0,,,7,19.6
2009,Itawamba County MS,,,,,,,0,0,,,,,10,56.8
2009,Izard County AR,,,,,0,0,,,0,0,,,,
2009,Jack County TX,,,,,7,1378,,,,,,,6,102.9
2009,Jackson County AL,0,0,0,0,,,,,0,0,,,23,57
2009,Jackson County AR,,,,,8,290.8,,,,,,,8,73.5
2009,Jackson County CO,,,,,,,,,,,,,,
2009,Jackson County FL,0,0,0,0,211,1804.3,23,1324.9,,,,,57,195.8
2009,Jackson County GA,,,0,0,19,481,,,,,,,16,36.7
2009,Jackson County IA,,,,,,,,,,,,,,
2009,Jackson County IL,,,,,,,,,,,,,,
2009,Jackson County IN,,,0,0,0,0,11,616.6,0,0,,,17,52.8
2009,Jackson County KS,,,,,,,,,,,,,,
2009,Jackson County KY,,,,,,,,,,,,,,
2009,Jackson County MI,0,0,,,415,4148.3,24,731,19,1117,,,142,120.9
2009,Jackson County MN,,,,,,,,,,,,,,
2009,Jackson County MO,,,11,123.7,1026,835.3,213,539,145,1906.6,,,1275,322.7
2009,Jackson County MS,0,0,,,101,439.2,6,154.3,13,1254.8,,,98,125.8
2009,Jackson County NC,,,0,0,,,,,,,,,14,52
2009,Jackson County OH,,,,,,,,,0,0,,,11,41.2
2009,Jackson County OK,0,0,0,0,,,,,0,0,,,7,49.3
2009,Jackson County OR,0,0,0,0,,,15,117.7,7,235.9,,,111,74.2
2009,Jackson County SD,,,,,,,,,,,,,,
2009,Jackson County TN,,,,,,,0,0,,,,,7,77.3
2009,Jackson County TX,,,,,,,,,,,,,,
2009,Jackson County WI,,,,,,,,,,,,,,
2009,Jackson County WV,,,,,,,,,,,,,,
2009,Jackson Parish LA,,,,,12,359.4,0,0,,,,,6,66.9
2009,James City County VA,0,0,0,0,16,218.7,,,0,0,,,8,18.2
2009,Jasper County GA,,,,,26,1044.6,,,,,,,14,164
2009,Jasper County IA,,,0,0,,,,,0,0,,,11,37.7
2009,Jasper County IL,,,,,,,,,,,,,,
2009,Jasper County IN,,,,,0,0,,,,,,,14,55
2009,Jasper County MO,,,0,0,7,454.8,9,192.9,6,354.6,,,89,104
2009,Jasper County MS,,,,,20,269,0,0,,,,,,
2009,Jasper County SC,,,0,0,66,749.6,5,228.1,,,,,9,119.1
2009,Jasper County TX,0,0,0,0,7,151,,,6,2238.8,,,,
2009,Jay County IN,,,0,0,,,0,0,,,,,11,67.2
2009,Jeff Davis County GA,,,,,13,820.2,,,,,,,9,109.8
2009,Jeff Davis County TX,,,,,,,,,,,,,,
2009,Jefferson County AL,,,,,1912,875.1,59,374.9,183,4923.3,0,0,758,250.1
2009,Jefferson County AR,0,0,,,240,725.3,16,1735.4,22,5164.3,,,78,264.5
2009,Jefferson County CO,,,,,38,692.4,87,152.3,11,213.6,0,0,396,107
2009,Jefferson County FL,,,,,56,1401.4,,,,,,,17,226.1
2009,Jefferson County GA,,,,,27,380.6,,,,,,,,
2009,Jefferson County IA,,,,,,,,,,,,,,
2009,Jefferson County ID,,,,,,,,,,,,,,
2009,Jefferson County IL,,,,,,,,,,,,,,
2009,Jefferson County IN,,,0,0,0,0,,,,,,,18,67.9
2009,Jefferson County KS,0,0,,,0,0,,,0,0,,,7,48.1
2009,Jefferson County KY,,,,,920,815.2,,,,,,,1033,230.6
2009,Jefferson County MO,0,0,0,0,13,613.5,6,244,,,,,95,55
2009,Jefferson County MS,,,,,23,368,,,,,,,0,0
2009,Jefferson County MT,0,0,,,,,0,0,0,0,,,7,75.6
2009,Jefferson County NE,,,,,,,,,,,,,,
2009,Jefferson County NY,0,0,0,0,85,1872.7,100,2419.5,15,1120.2,0,0,46,53.3
2009,Jefferson County OH,0,0,0,0,6,191.3,,,,,,,30,55.9
2009,Jefferson County OK,0,0,,,,,0,0,0,0,,,6,145.9
2009,Jefferson County OR,,,,,,,,,0,0,,,5,46.8
2009,Jefferson County PA,,,0,0,0,0,0,0,,,,,11,29.5
2009,Jefferson County TN,0,0,0,0,,,,,0,0,,,23,55.8
2009,Jefferson County TX,,,5,94.1,404,599.9,80,295.5,121,8599.9,,,174,177.9
2009,Jefferson County WA,0,0,0,0,0,0,0,0,,,,,15,61.9
2009,Jefferson County WI,0,0,0,0,,,,,,,,,10,15.9
2009,Jefferson County WV,0,0,0,0,19,667.4,,,,,,,38,99
2009,Jefferson Davis County MS,,,,,32,556.9,0,0,,,,,0,0
2009,Jefferson Davis Parish LA,0,0,,,22,532.8,0,0,0,0,,,17,84.4
2009,Jefferson Parish LA,,,6,46.9,751,815.3,133,387.8,43,1340.4,,,469,208.2
2009,Jenkins County GA,,,,,10,375.9,,,,,,,,
2009,Jennings County IN,,,,,0,0,0,0,,,,,,
2009,Jerauld County SD,,,,,,,,,,,,,,
2009,Jerome County ID,,,,,,,,,,,,,,
2009,Jersey County IL,,,,,,,,,,,,,,
2009,Jessamine County KY,,,,,,,,,,,,,,
2009,Jewell County KS,,,,,,,,,,,,,0,0
2009,Jim Hogg County TX,,,,,,,,,,,,,,
2009,Jim Wells County TX,,,0,0,,,12,49.2,,,,,,
2009,Jo Daviess County IL,,,,,,,,,,,,,,
2009,Johnson County AR,0,0,,,,,,,0,0,,,5,28.7
2009,Johnson County GA,,,,,31,1004.9,,,,,,,7,150.4
2009,Johnson County IA,0,0,,,45,1118.3,18,542.7,9,831,,,91,92.2
2009,Johnson County IL,,,,,,,,,,,,,,
2009,Johnson County IN,0,0,,,8,429,,,,,,,77,70.8
2009,Johnson County KS,,,9,55.2,95,545,56,230.9,25,599.1,,,285,75.4
2009,Johnson County KY,,,,,,,,,,,,,,
2009,Johnson County MO,0,0,0,0,9,529.7,,,0,0,,,16,40.9
2009,Johnson County NE,,,,,,,,,,,,,,
2009,Johnson County TN,,,,,,,,,,,,,8,53.6
2009,Johnson County TX,0,0,,,19,415.2,22,116.4,0,0,,,80,80.1
2009,Johnson County WY,,,,,,,0,0,,,,,0,0
2009,Johnston County NC,,,0,0,170,821.2,31,241.4,12,1630.4,,,82,83.4
2009,Johnston County OK,,,,,0,0,,,0,0,,,9,139.9
2009,Jones County GA,,,0,0,11,204.1,,,0,0,,,5,29.4
2009,Jones County IA,,,,,0,0,0,0,,,,,6,36.3
2009,Jones County MS,0,0,0,0,114,811.7,7,267.5,,,,,29,77.6
2009,Jones County NC,,,,,12,426,,,,,,,,
2009,Jones County SD,,,,,,,,,,,,,,
2009,Jones County TX,,,,,84,3614.5,38,1028.7,5,4386,,,40,391.5
2009,Josephine County OR,0,0,0,0,,,,,,,,,43,67.9
2009,Juab County UT,,,,,,,,,,,,,,
2009,Judith Basin County MT,,,,,,,,,,,,,0,0
2009,Juneau City and Borough AK,,,,,,,,,,,,,,
2009,Juneau County WI,,,,,,,,,,,,,,
2009,Juniata County PA,,,,,,,5,1470.6,,,,,9,48.1
2009,Kalamazoo County MI,0,0,,,102,543.8,10,160.7,5,161.8,,,137,78.4
2009,Kalawao County HI,,,,,,,,,,,,,,
2009,Kalkaska County MI,0,0,,,,,0,0,0,0,,,5,36.5
2009,Kanabec County MN,0,0,,,,,0,0,0,0,,,0,0
2009,Kanawha County WV,0,0,,,67,571.5,9,360.6,12,749.1,,,194,134.9
2009,Kandiyohi County MN,0,0,0,0,,,5,195.1,0,0,,,7,22.7
2009,Kane County IL,,,,,,,,,,,,,,
2009,Kane County UT,,,,,,,,,,,,,,
2009,Kankakee County IL,,,,,,,,,,,,,,
2009,Karnes County TX,,,,,7,444.4,6,100.5,,,,,,
2009,Kauai County HI,,,,,,,,,,,,,,
2009,Kaufman County TX,0,0,0,0,37,433,16,128.6,,,,,50,85.7
2009,Kay County OK,5,180.6,0,0,,,,,,,,,21,69.2
2009,Kearney County NE,,,,,,,,,,,,,,
2009,Kearny County KS,,,,,,,,,,,,,,
2009,Keith County NE,,,,,,,,,,,,,,
2009,Kemper County MS,0,0,,,9,189.8,,,,,,,,
2009,Kenai Peninsula Borough AK,,,,,,,,,,,,,,
2009,Kendall County IL,,,,,,,,,,,,,,
2009,Kendall County TX,,,0,0,0,0,9,175.6,0,0,,,7,31.5
2009,Kenedy County TX,,,,,,,0,0,,,,,,
2009,Kennebec County ME,,,,,,,,,,,,,,
2009,Kenosha County WI,,,0,0,27,382.2,17,147.3,7,529.1,,,72,63.6
2009,Kent County DE,0,0,,,197,685.9,18,356.3,15,818.3,,,71,78.9
2009,Kent County MD,,,,,,,,,,,,,,
2009,Kent County MI,,,6,60.9,229,570.2,100,247.7,23,406.1,,,353,89.2
2009,Kent County RI,0,0,0,0,10,445,6,161.4,,,,,97,72.1
2009,Kent County TX,,,,,,,,,,,,,0,0
2009,Kenton County KY,,,,,,,,,,,,,161,134.9
2009,Keokuk County IA,,,,,,,,,,,,,5,57.5
2009,Kern County CA,,,,,,,596,216.8,,,,,410,148.7
2009,Kerr County TX,0,0,0,0,,,7,83.1,,,,,12,38.5
2009,Kershaw County SC,0,0,,,114,917.1,,,5,1724.1,,,29,82.7
2009,Ketchikan Gateway Borough AK,,,,,,,,,,,,,,
2009,Kewaunee County WI,,,,,,,,,,,,,,
2009,Keweenaw County MI,,,,,,,,,,,,,,
2009,Keya Paha County NE,,,,,,,,,,,,,0,0
2009,Kidder County ND,,,,,,,,,,,,,,
2009,Kimball County NE,,,,,,,,,,,,,,
2009,Kimble County TX,,,,,,,,,,,,,,
2009,King And Queen County VA,,,,,8,441.5,,,,,,,,
2009,King County TX,,,,,,,,,,,,,0,0
2009,King County WA,51,400.5,159,72.3,896,963.8,735,652.4,466,1169.9,7,73.1,3848,340.6
2009,King George County VA,,,0,0,6,169.5,0,0,,,,,12,84
2009,King William County VA,0,0,,,5,197.6,,,0,0,,,,
2009,Kingfisher County OK,0,0,,,0,0,0,0,0,0,,,5,51.8
2009,Kingman County KS,,,,,,,,,,,,,,
2009,Kings County CA,,,,,,,70,126,,,,,,
2009,Kings County NY,,,205,106,13257,1920.5,6818,1718.8,1752,8943.3,,,2143,269.2
2009,Kingsbury County SD,,,,,,,,,,,,,,
2009,Kinney County TX,,,,,,,,,,,,,,
2009,Kiowa County CO,,,,,,,,,,,,,0,0
2009,Kiowa County KS,,,,,,,,,,,,,0,0
2009,Kiowa County OK,,,,,,,,,,,,,,
2009,Kit Carson County CO,,,,,0,0,0,0,,,,,0,0
2009,Kitsap County WA,,,5,51.3,16,330.3,11,129.3,11,175.3,,,129,76.4
2009,Kittitas County WA,0,0,0,0,0,0,,,0,0,,,11,36.7
2009,Kittson County MN,,,,,,,,,,,,,0,0
2009,Klamath County OR,0,0,0,0,,,,,0,0,,,17,36.4
2009,Kleberg County TX,,,0,0,,,8,48.1,0,0,,,7,109.2
2009,Klickitat County WA,0,0,0,0,,,,,0,0,,,5,33.7
2009,Knott County KY,,,,,,,,,,,,,,
2009,Knox County IL,,,,,,,,,,,,,,
2009,Knox County IN,,,0,0,5,748.5,0,0,,,,,29,95
2009,Knox County KY,,,,,,,,,,,,,,
2009,Knox County ME,,,,,,,,,,,,,,
2009,Knox County MO,,,,,,,,,,,,,,
2009,Knox County NE,,,,,,,,,,,,,,
2009,Knox County OH,0,0,0,0,,,0,0,,,,,12,25
2009,Knox County TN,,,7,110.6,185,590.8,24,302.4,30,879.2,,,538,169.8
2009,Knox County TX,,,,,,,,,,,,,,
2009,Kodiak Island Borough AK,,,,,,,,,,,,,,
2009,Koochiching County MN,0,0,,,,,,,0,0,,,0,0
2009,Kootenai County ID,,,,,,,,,,,,,,
2009,Kosciusko County IN,0,0,,,,,6,159.6,0,0,,,22,38.5
2009,Kossuth County IA,,,,,,,,,,,,,,
2009,Kusilvak Census Area AK,,,,,,,,,,,,,,
2009,La Crosse County WI,0,0,,,7,669.9,,,6,818.6,,,48,52.9
2009,La Paz County AZ,,,,,,,,,,,,,,
2009,La Plata County CO,,,0,0,,,,,,,,,29,79.9
2009,La Salle County TX,,,,,0,0,7,202.3,,,,,0,0
2009,Labette County KS,0,0,,,,,0,0,,,,,10,63.3
2009,Lac Qui Parle County MN,,,,,,,,,,,,,0,0
2009,Lackawanna County PA,,,0,0,37,1148,40,892.1,18,2205.9,,,127,75.5
2009,Laclede County MO,0,0,0,0,,,0,0,0,0,,,12,43
2009,Lafayette County AR,,,,,,,,,,,,,,
2009,Lafayette County FL,,,,,23,2012.2,,,,,,,6,128.2
2009,Lafayette County MO,,,,,0,0,,,,,,,17,66.2
2009,Lafayette County MS,,,0,0,51,581.2,,,6,2127.7,,,13,47.4
2009,Lafayette County WI,,,,,,,,,,,,,,
2009,Lafayette Parish LA,,,0,0,244,590.5,24,528.2,13,1157.6,,,198,161.2
2009,Lafourche Parish LA,0,0,,,28,285.6,,,,,,,56,88.6
2009,Lagrange County IN,,,0,0,,,,,0,0,,,7,26
2009,Lake County CA,,,,,,,,,,,,,,
2009,Lake County CO,,,,,,,,,,,,,,
2009,Lake County FL,0,0,,,197,893.6,54,219,13,645.2,,,213,99.2
2009,Lake County IL,,,,,,,,,,,,,,
2009,Lake County IN,0,0,,,496,504.2,113,206.7,42,1334.2,,,258,107.9
2009,Lake County MI,0,0,,,5,574.1,0,0,0,0,,,5,61.1
2009,Lake County MN,,,,,,,,,,,,,,
2009,Lake County MT,0,0,,,,,0,0,,,,,5,29
2009,Lake County OH,0,0,,,18,322,10,182.3,6,471.3,,,86,46.4
2009,Lake County OR,,,,,,,,,,,,,,
2009,Lake County SD,,,,,,,,,,,,,,
2009,Lake County TN,,,,,8,348.9,0,0,,,,,,
2009,Lake Of The Woods County MN,,,,,,,,,,,,,0,0
2009,Lake and Peninsula Borough AK,,,,,,,,,,,,,,
2009,Lamar County AL,,,,,5,362.1,0,0,,,,,,
2009,Lamar County GA,,,,,16,388.3,0,0,,,,,,
2009,Lamar County MS,,,0,0,10,160.9,,,0,0,,,9,27.7
2009,Lamar County TX,,,0,0,24,469.5,,,,,,,19,59.3
2009,Lamb County TX,,,,,,,,,,,,,,
2009,Lamoille County VT,,,,,,,,,,,,,,
2009,Lamoure County ND,,,,,,,,,,,,,,
