GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0500000US22073,22073,"Ouachita Parish, Louisiana",155363,*****
0500000US22079,22079,"Rapides Parish, Louisiana",132373,*****
0500000US22097,22097,"St. Landry Parish, Louisiana",83662,*****
0500000US22103,22103,"St. Tammany Parish, Louisiana",239453,*****
0500000US22105,22105,"Tangipahoa Parish, Louisiana",123441,*****
0500000US22109,22109,"Terrebonne Parish, Louisiana",111893,*****
0500000US23001,23001,"Androscoggin County, Maine",107609,*****
0500000US23003,23003,"Aroostook County, Maine",70868,*****
0500000US23005,23005,"Cumberland County, Maine",283921,*****
0500000US23011,23011,"Kennebec County, Maine",121853,*****
0500000US23019,23019,"Penobscot County, Maine",153746,*****
0500000US23031,23031,"York County, Maine",199005,*****
0500000US24001,24001,"Allegany County, Maryland",74012,*****
0500000US24003,24003,"Anne Arundel County, Maryland",550488,*****
0500000US24005,24005,"Baltimore County, Maryland",817455,*****
0500000US24009,24009,"Calvert County, Maryland",89628,*****
0500000US24013,24013,"Carroll County, Maryland",167217,*****
0500000US24015,24015,"Cecil County, Maryland",101696,*****
0500000US24017,24017,"Charles County, Maryland",150592,*****
0500000US24021,24021,"Frederick County, Maryland",239582,*****
0500000US24025,24025,"Harford County, Maryland",248622,*****
0500000US24027,24027,"Howard County, Maryland",299430,*****
0500000US24031,24031,"Montgomery County, Maryland",1004709,*****
0500000US24033,24033,"Prince George's County, Maryland",881138,*****
0500000US24037,24037,"St. Mary's County, Maryland",108987,*****
0500000US24043,24043,"Washington County, Maryland",149180,*****
0500000US24045,24045,"Wicomico County, Maryland",100647,*****
0500000US24510,24510,"Baltimore city, Maryland",621342,*****
0500000US25001,25001,"Barnstable County, Massachusetts",215423,*****
0500000US25003,25003,"Berkshire County, Massachusetts",130016,*****
0500000US25005,25005,"Bristol County, Massachusetts",551082,*****
0500000US25009,25009,"Essex County, Massachusetts",755618,*****
0500000US25011,25011,"Franklin County, Massachusetts",71540,*****
0500000US25013,25013,"Hampden County, Massachusetts",465923,*****
0500000US25015,25015,"Hampshire County, Massachusetts",159795,*****
0500000US25017,25017,"Middlesex County, Massachusetts",1537215,*****
0500000US25021,25021,"Norfolk County, Massachusetts",681845,*****
0500000US25023,25023,"Plymouth County, Massachusetts",499759,*****
0500000US25025,25025,"Suffolk County, Massachusetts",744426,*****
0500000US25027,25027,"Worcester County, Massachusetts",806163,*****
0500000US26005,26005,"Allegan County, Michigan",112039,*****
0500000US26017,26017,"Bay County, Michigan",106935,*****
0500000US26021,26021,"Berrien County, Michigan",156067,*****
0500000US26025,26025,"Calhoun County, Michigan",135099,*****
0500000US26037,26037,"Clinton County, Michigan",76001,*****
0500000US26045,26045,"Eaton County, Michigan",108008,*****
0500000US26049,26049,"Genesee County, Michigan",418408,*****
0500000US26055,26055,"Grand Traverse County, Michigan",89112,*****
0500000US26065,26065,"Ingham County, Michigan",281723,*****
0500000US26073,26073,"Isabella County, Michigan",70617,*****
0500000US26075,26075,"Jackson County, Michigan",160309,*****
0500000US26077,26077,"Kalamazoo County, Michigan",254580,*****
0500000US26081,26081,"Kent County, Michigan",614462,*****
0500000US26087,26087,"Lapeer County, Michigan",88173,*****
0500000US26091,26091,"Lenawee County, Michigan",98987,*****
0500000US26093,26093,"Livingston County, Michigan",182838,*****
0500000US26099,26099,"Macomb County, Michigan",847383,*****
0500000US26103,26103,"Marquette County, Michigan",67906,*****
0500000US26111,26111,"Midland County, Michigan",83822,*****
0500000US26115,26115,"Monroe County, Michigan",151048,*****
0500000US26121,26121,"Muskegon County, Michigan",170182,*****
0500000US26125,26125,"Oakland County, Michigan",1220657,*****
